AÑO_ACCIDENTE,MES_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS
2016,1,herido,Motociclista,Otro,M,-1,1
2016,1,herido,Motociclista,Otro,M,35,1
2016,1,herido,Pasajero,Caida Ocupante,F,43,1
2016,1,herido,Pasajero,Caida Ocupante,M,57,1
2016,1,herido,Pasajero,Choque,F,16,1
2016,1,herido,Pasajero,Choque,F,27,1
2016,1,herido,Pasajero,Choque,F,37,4
2016,1,herido,Pasajero,Choque,M,27,1
2016,1,herido,Pasajero,Choque,M,6,1
2016,1,herido,Peaton,Atropello,F,41,1
2016,1,herido,Peaton,Atropello,F,46,1
2016,1,herido,Peaton,Atropello,F,72,1
2016,1,herido,Peaton,Atropello,F,79,1
2016,1,herido,Peaton,Atropello,M,14,1
2016,1,herido,Peaton,Atropello,M,19,1
2016,1,herido,Peaton,Atropello,M,27,1
2016,1,herido,Peaton,Atropello,M,31,1
2016,1,herido,Peaton,Atropello,M,51,1
2016,1,herido,Peaton,Atropello,M,65,1
2016,1,herido,Peaton,Atropello,M,66,1
2016,1,herido,Peaton,Atropello,M,7,1
2016,1,herido,Peaton,Atropello,M,86,1
2016,1,herido,Peaton,Otro,M,27,1
2016,1,herido,Peaton,Otro,M,28,1
2016,1,herido,Peaton,Otro,M,41,1
2016,2,herido,Acompañante,Caida Ocupante,M,28,1
2016,2,herido,Acompañante,Choque,F,19,2
2016,2,herido,Acompañante,Choque,F,24,1
2016,2,herido,Acompañante,Choque,F,28,1
2016,2,herido,Acompañante,Choque,M,16,1
2016,2,herido,Acompañante,Choque,M,20,2
2016,2,herido,Acompañante,Choque,M,24,1
2016,2,herido,Acompañante,Choque,M,25,1
2016,2,herido,Acompañante,Choque,M,26,1
2016,2,herido,Acompañante,Choque,M,34,1
2016,2,herido,Acompañante,Otro,M,24,1
2016,2,muerto,Acompañante,Choque,M,39,1
2016,2,herido,Ciclista,Choque,M,-1,1
2016,2,herido,Conductor,Choque,M,45,1
2016,2,herido,Motociclista,Atropello,M,16,1
2016,2,herido,Motociclista,Atropello,M,20,1
2016,2,herido,Motociclista,Choque,M,-1,12
2016,2,herido,Motociclista,Choque,M,17,1
2016,2,herido,Motociclista,Choque,M,19,1
2016,2,herido,Motociclista,Choque,M,21,1
2016,2,herido,Motociclista,Choque,M,22,1
2016,2,herido,Motociclista,Choque,M,24,3
2016,2,herido,Motociclista,Choque,M,26,1
2016,2,herido,Motociclista,Choque,M,29,1
2016,2,herido,Motociclista,Choque,M,35,1
2016,2,herido,Motociclista,Choque,M,37,1
2016,2,herido,Motociclista,Choque,M,62,1
2016,2,herido,Motociclista,Choque,M,66,1
2016,2,muerto,Motociclista,Choque,M,-1,1
2016,2,muerto,Motociclista,Otro,M,22,1
2016,2,herido,Pasajero,Atropello,F,65,1
2016,2,herido,Pasajero,Atropello,M,15,1
2016,2,herido,Pasajero,Atropello,M,86,1
2016,2,herido,Pasajero,Caida Ocupante,F,70,1
2016,2,herido,Pasajero,Choque,F,29,1
2016,2,herido,Pasajero,Choque,F,67,1
2016,2,herido,Pasajero,Choque,F,79,1
2016,2,herido,Pasajero,Choque,F,8,1
2016,2,herido,Pasajero,Choque,M,17,1
2016,2,herido,Pasajero,Choque,M,19,1
2016,2,herido,Pasajero,Choque,M,21,1
2016,2,herido,Pasajero,Choque,M,25,1
2016,2,herido,Pasajero,Choque,M,27,1
2016,2,herido,Pasajero,Volcamiento,M,28,1
2016,2,muerto,Pasajero,Choque,M,27,1
2016,2,herido,Peaton,Atropello,F,55,1
2016,2,herido,Peaton,Atropello,F,61,1
2016,2,herido,Peaton,Atropello,F,73,1
2016,2,herido,Peaton,Atropello,M,12,1
2016,2,herido,Peaton,Atropello,M,22,1
2016,2,herido,Peaton,Atropello,M,25,1
2016,2,herido,Peaton,Atropello,M,26,1
2016,2,herido,Peaton,Atropello,M,3,1
2016,2,herido,Peaton,Atropello,M,33,1
2016,2,herido,Peaton,Atropello,M,34,1
2016,2,herido,Peaton,Atropello,M,35,1
2016,2,herido,Peaton,Atropello,M,36,1
2016,2,herido,Peaton,Atropello,M,59,1
2016,2,herido,Peaton,Atropello,M,68,1
2016,2,herido,Peaton,Atropello,M,73,1
2016,2,herido,Peaton,Atropello,M,83,1
2016,2,herido,Peaton,Atropello,M,86,1
2016,2,herido,Peaton,Choque,F,15,1
2016,2,muerto,Peaton,Atropello,M,87,1
2016,3,herido,Acompañante,Choque,F,24,1
2016,3,herido,Acompañante,Choque,F,37,1
2016,3,herido,Acompañante,Choque,F,6,1
2016,3,herido,Acompañante,Choque,M,21,1
2016,3,herido,Acompañante,Choque,M,26,1
2016,3,herido,Acompañante,Choque,M,27,1
2016,3,herido,Acompañante,Choque,M,33,1
2016,3,herido,Acompañante,Choque,M,36,1
2016,3,herido,Acompañante,Otro,M,29,1
2016,3,muerto,Acompañante,Choque,M,25,1
2016,3,herido,Ciclista,Choque,M,-1,1
2016,3,herido,Conductor,Atropello,M,52,1
2016,3,herido,Conductor,Choque,M,-1,2
2016,3,herido,Conductor,Choque,M,40,1
2016,3,herido,Motociclista,Atropello,M,24,3
2016,3,herido,Motociclista,Choque,F,-1,1
2016,3,herido,Motociclista,Choque,M,-1,9
2016,3,herido,Motociclista,Choque,M,21,1
2016,3,herido,Motociclista,Choque,M,22,2
2016,3,herido,Motociclista,Choque,M,24,1
2016,3,herido,Motociclista,Choque,M,27,1
2016,3,herido,Motociclista,Choque,M,28,2
2016,3,herido,Motociclista,Choque,M,29,1
2016,3,herido,Motociclista,Choque,M,31,1
2016,3,herido,Motociclista,Choque,M,34,1
2016,3,herido,Motociclista,Choque,M,38,2
2016,3,herido,Motociclista,Choque,M,40,1
2016,3,herido,Motociclista,Choque,M,41,1
2016,3,herido,Motociclista,Choque,M,42,1
2016,3,herido,Motociclista,Otro,M,-1,1
2016,3,herido,Motociclista,Otro,M,31,1
2016,3,herido,Pasajero,Caida Ocupante,F,55,1
2016,3,herido,Pasajero,Caida Ocupante,M,87,1
2016,3,herido,Pasajero,Choque,F,17,1
2016,3,herido,Pasajero,Choque,F,20,1
2016,3,herido,Pasajero,Choque,F,28,1
2016,3,herido,Pasajero,Otro,M,23,1
2016,3,herido,Peaton,Atropello,F,29,2
2016,3,herido,Peaton,Atropello,F,31,1
2016,3,herido,Peaton,Atropello,F,32,1
2016,3,herido,Peaton,Atropello,F,60,1
2016,3,herido,Peaton,Atropello,F,7,1
2016,3,herido,Peaton,Atropello,F,79,1
2016,3,herido,Peaton,Atropello,M,18,1
2016,3,herido,Peaton,Atropello,M,27,1
2016,3,herido,Peaton,Atropello,M,34,1
2016,3,herido,Peaton,Atropello,M,48,1
2016,3,herido,Peaton,Atropello,M,5,1
2016,3,herido,Peaton,Atropello,M,55,1
2016,3,herido,Peaton,Atropello,M,58,2
2016,3,herido,Peaton,Atropello,M,64,1
2016,3,herido,Peaton,Atropello,M,67,2
2016,3,herido,Peaton,Atropello,M,75,1
2016,3,herido,Peaton,Atropello,M,8,1
2016,3,muerto,Peaton,Atropello,M,70,1
2016,4,herido,Acompañante,Atropello,M,31,1
2016,4,herido,Acompañante,Choque,F,30,1
2016,4,herido,Acompañante,Choque,F,39,1
2016,4,herido,Acompañante,Choque,F,47,1
2016,4,herido,Acompañante,Choque,M,15,1
2016,4,herido,Acompañante,Choque,M,17,1
2016,4,herido,Acompañante,Choque,M,25,1
2016,4,herido,Acompañante,Choque,M,31,1
2016,4,herido,Conductor,Choque,F,52,1
2016,4,herido,Conductor,Choque,M,-1,1
2016,4,herido,Conductor,Choque,M,22,2
2016,4,herido,Conductor,Choque,M,26,1
2016,4,herido,Conductor,Choque,M,55,1
2016,4,muerto,Conductor,Choque,M,50,1
2016,4,herido,Motociclista,Atropello,M,-1,1
2016,4,herido,Motociclista,Atropello,M,24,1
2016,4,herido,Motociclista,Atropello,M,26,1
2016,4,herido,Motociclista,Atropello,M,32,1
2016,4,herido,Motociclista,Choque,F,-1,1
2016,4,herido,Motociclista,Choque,F,48,1
2016,4,herido,Motociclista,Choque,F,60,1
2016,4,herido,Motociclista,Choque,M,-1,11
2016,4,herido,Motociclista,Choque,M,19,1
2016,4,herido,Motociclista,Choque,M,21,2
2016,4,herido,Motociclista,Choque,M,23,1
2016,4,herido,Motociclista,Choque,M,24,1
2016,4,herido,Motociclista,Choque,M,25,1
2016,4,herido,Motociclista,Choque,M,28,1
2016,4,herido,Motociclista,Choque,M,35,1
2016,4,herido,Motociclista,Choque,M,38,1
2016,4,herido,Motociclista,Choque,M,49,1
2016,4,herido,Motociclista,Choque,M,50,1
2016,4,herido,Motociclista,Choque,M,51,2
2016,4,herido,Motociclista,Choque,M,53,1
2016,4,herido,Motociclista,Choque,M,54,1
2016,4,herido,Motociclista,Choque,M,55,1
2016,4,herido,Motociclista,Otro,M,-1,1
2016,4,herido,Pasajero,Atropello,F,51,1
2016,4,herido,Pasajero,Atropello,M,22,1
2016,4,herido,Pasajero,Caida Ocupante,F,60,1
2016,4,herido,Pasajero,Caida Ocupante,M,42,1
2016,4,herido,Pasajero,Choque,F,21,2
2016,4,herido,Pasajero,Choque,F,24,2
2016,4,herido,Pasajero,Choque,F,33,1
2016,4,herido,Pasajero,Choque,F,6,1
2016,4,herido,Pasajero,Choque,M,12,1
2016,4,herido,Pasajero,Choque,M,15,1
2016,4,herido,Pasajero,Choque,M,29,1
2016,4,herido,Pasajero,Choque,M,31,1
2016,4,herido,Pasajero,Choque,M,44,2
2016,4,herido,Pasajero,Otro,M,24,1
2016,4,herido,Peaton,Atropello,F,24,1
2016,4,herido,Peaton,Atropello,F,25,1
2016,4,herido,Peaton,Atropello,F,30,1
2016,4,herido,Peaton,Atropello,F,52,1
2016,4,herido,Peaton,Atropello,F,74,1
2016,4,herido,Peaton,Atropello,F,75,1
2016,4,herido,Peaton,Atropello,F,82,1
2016,4,herido,Peaton,Atropello,M,18,1
2016,4,herido,Peaton,Atropello,M,19,1
2016,4,herido,Peaton,Atropello,M,25,1
2016,4,herido,Peaton,Atropello,M,26,1
2016,4,herido,Peaton,Atropello,M,5,1
2016,4,herido,Peaton,Atropello,M,50,1
2016,4,herido,Peaton,Atropello,M,58,1
2016,4,herido,Peaton,Atropello,M,79,1
2016,4,herido,Peaton,Caida Ocupante,M,44,1
2016,4,muerto,Peaton,Atropello,M,44,1
2016,5,herido,Acompañante,Choque,F,16,1
2016,5,herido,Acompañante,Choque,F,30,1
2016,5,herido,Acompañante,Choque,F,31,1
2016,5,herido,Acompañante,Choque,F,32,1
2016,5,herido,Acompañante,Choque,F,41,1
2016,5,herido,Acompañante,Choque,M,19,1
2016,5,herido,Acompañante,Choque,M,22,1
2016,5,herido,Acompañante,Choque,M,26,1
2016,5,herido,Acompañante,Choque,M,28,1
2016,5,herido,Acompañante,Choque,M,29,1
2016,5,herido,Acompañante,Choque,M,32,1
2016,5,herido,Acompañante,Choque,M,35,1
2016,5,herido,Acompañante,Otro,M,29,1
2016,5,herido,Conductor,Choque,F,24,1
2016,5,herido,Conductor,Choque,F,58,1
2016,5,herido,Conductor,Choque,M,-1,4
2016,5,herido,Conductor,Choque,M,20,1
2016,5,herido,Conductor,Choque,M,31,1
2016,5,herido,Conductor,Choque,M,33,1
2016,5,herido,Conductor,Choque,M,40,1
2016,5,herido,Conductor,Choque,M,59,1
2016,5,herido,Conductor,Choque,M,61,1
2016,5,herido,Motociclista,Choque,M,-1,10
2016,5,herido,Motociclista,Choque,M,18,1
2016,5,herido,Motociclista,Choque,M,20,1
2016,5,herido,Motociclista,Choque,M,22,2
2016,5,herido,Motociclista,Choque,M,25,3
2016,5,herido,Motociclista,Choque,M,27,1
2016,5,herido,Motociclista,Choque,M,28,1
2016,5,herido,Motociclista,Choque,M,29,1
2016,5,herido,Motociclista,Choque,M,31,1
2016,5,herido,Motociclista,Choque,M,33,1
2016,5,herido,Motociclista,Choque,M,37,2
