,FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,longitude,latitude
27206,05/21/2019 12:00:00 AM,"2,019",5,Mar,09:10:00:PM,Solo daños,Choque,CL 47 CR 19,,,1,-74.79821869999998,10.9614584
27207,05/21/2019 12:00:00 AM,"2,019",5,Mar,09:30:00:PM,Solo daños,Choque,CL 70B 41,,,1,-74.8061527,10.989549
27208,05/21/2019 12:00:00 AM,"2,019",5,Mar,10:15:00:AM,Solo daños,Choque,VIA 40 CL 79,,,1,-74.7987376,11.0205754
27209,05/21/2019 12:00:00 AM,"2,019",5,Mar,10:30:00:PM,Solo daños,Choque,CL 6 CR 8 SEMAFOROS SALIDA A SANTA MARTA,,,1,-74.20662879999999,11.251380900000001
27210,05/21/2019 12:00:00 AM,"2,019",5,Mar,10:50:00:AM,Solo daños,Choque,CR 44 CL 38,,,1,-74.78049899999998,10.9834463
27211,05/21/2019 12:00:00 AM,"2,019",5,Mar,11:00:00:AM,Solo daños,Choque,CR 50 50B 40,,,1,-74.78832270000001,10.9908106
27212,05/21/2019 12:00:00 AM,"2,019",5,Mar,12:10:00:PM,Solo daños,Choque,CL 6 CR 42,,,1,-74.76971379999999,10.979792
27213,05/22/2019 12:00:00 AM,"2,019",5,Mié,01:40:00:PM,Con heridos,Choque,CR 60 CL 68,1.0,,1,-74.79484149999998,10.9995327
27214,05/22/2019 12:00:00 AM,"2,019",5,Mié,02:30:00:PM,Con heridos,Choque,AV CIRCUNVALAR CR 51B,1.0,,1,-74.8202578,11.009226
27215,05/22/2019 12:00:00 AM,"2,019",5,Mié,02:50:00:PM,Solo daños,Choque,CL 110 CR 38,,,1,-74.8388765,11.0142618
27216,05/22/2019 12:00:00 AM,"2,019",5,Mié,03:20:00:PM,Solo daños,Choque,CL 41 CR 23,,,1,-74.78984609999998,10.964720800000002
27217,05/22/2019 12:00:00 AM,"2,019",5,Mié,04:50:00:PM,Con heridos,Choque,CL 61 CR 44B,1.0,,1,-74.7968745,10.988750999999999
27218,05/22/2019 12:00:00 AM,"2,019",5,Mié,05:15:00:AM,Con heridos,Atropello,CR 46 CL 30,1.0,,1,-74.7769683,10.9857315
27219,05/22/2019 12:00:00 AM,"2,019",5,Mié,06:10:00:PM,Con heridos,Choque,VIA 40 CR 52,1.0,,1,-74.79971450000001,11.0215868
27220,05/22/2019 12:00:00 AM,"2,019",5,Mié,06:10:00:PM,Solo daños,Choque,CR 59 FRENTE AL 70 38,,,1,-74.79627909999998,11.000962800000002
27221,05/22/2019 12:00:00 AM,"2,019",5,Mié,06:15:00:AM,Con heridos,Choque,CL 110 6Q 522,1.0,,1,-74.83399899999998,10.950006
27222,05/22/2019 12:00:00 AM,"2,019",5,Mié,06:40:00:PM,Solo daños,Choque,CR 52 CL 76,,,1,-74.8065252,11.002180699999998
27223,05/22/2019 12:00:00 AM,"2,019",5,Mié,06:45:00:PM,Con heridos,Choque,CR 20 CL 47,1.0,,1,-74.796774,10.962118400000001
27224,05/22/2019 12:00:00 AM,"2,019",5,Mié,07:10:00:PM,Con heridos,Choque,CR 13 23 04,2.0,,1,-74.7771477,10.951911099999998
27225,05/22/2019 12:00:00 AM,"2,019",5,Mié,07:20:00:AM,Con heridos,Choque,CL 110 CR 38,1.0,,1,-74.8388765,11.0142618
27226,05/22/2019 12:00:00 AM,"2,019",5,Mié,07:40:00:PM,Con heridos,Choque,CR 65 CL 94,1.0,,1,-74.817903,11.0187009
27227,05/22/2019 12:00:00 AM,"2,019",5,Mié,07:40:00:PM,Con heridos,Choque,VIA 40 ENTRE 51 Y 52,1.0,,1,-74.79207690000001,11.012229800000002
27228,05/22/2019 12:00:00 AM,"2,019",5,Mié,08:20:00:AM,Con heridos,Choque,CL 10 CR 30,2.0,,1,-74.77202059999998,10.967360300000001
27229,05/22/2019 12:00:00 AM,"2,019",5,Mié,09:00:00:PM,Con heridos,Choque,VIA 40 CR 53,2.0,,1,-74.80307669999998,11.0252722
27230,05/22/2019 12:00:00 AM,"2,019",5,Mié,09:30:00:AM,Solo daños,Choque,CL 19 CR 1,,,1,-74.77969859999999,10.936994
27231,05/22/2019 12:00:00 AM,"2,019",5,Mié,09:30:00:AM,Solo daños,Choque,AV VIA 40 CL 73,,,1,-74.79121529999998,11.0093944
27232,05/22/2019 12:00:00 AM,"2,019",5,Mié,09:40:00:AM,Solo daños,Choque,CL 110 26 87,,,1,-74.8366162,10.9737932
27233,05/22/2019 12:00:00 AM,"2,019",5,Mié,09:45:00:AM,Solo daños,Choque,CL 65 CR 27,,,1,-74.80617579999998,10.9762463
27234,05/22/2019 12:00:00 AM,"2,019",5,Mié,10:00:00:AM,Con heridos,Atropello,AV EL RIO CL 9A,1.0,,1,-74.7719358,10.990996
27235,05/22/2019 12:00:00 AM,"2,019",5,Mié,10:10:00:AM,Solo daños,Choque,CL 45 1 03,,,1,-74.79911969999998,10.930156199999999
27236,05/22/2019 12:00:00 AM,"2,019",5,Mié,10:30:00:AM,Solo daños,Choque,CL 6 CR 30,,,1,-74.76958359999999,10.978901800000001
27237,05/22/2019 12:00:00 AM,"2,019",5,Mié,11:00:00:AM,Con heridos,Atropello,CR 8 CL 6,1.0,,1,-74.7668292,10.948761300000001
27238,05/22/2019 12:00:00 AM,"2,019",5,Mié,11:00:00:AM,Solo daños,Choque,CR 20 CL 38C,,,1,-74.79035879999998,10.958392100000001
27239,05/22/2019 12:00:00 AM,"2,019",5,Mié,11:00:00:AM,Solo daños,Choque,CL 75 50 30,,,1,-74.8060946,11.0002451
27240,05/22/2019 12:00:00 AM,"2,019",5,Mié,11:15:00:AM,Con heridos,Choque,CR 38 CL 80B,1.0,,1,-74.8211007,10.986286300000002
27241,05/22/2019 12:00:00 AM,"2,019",5,Mié,12:30:00:PM,Con heridos,Choque,CR 19 SUR CL 48,1.0,,1,-74.79842509999999,10.9632116
27242,05/22/2019 12:00:00 AM,"2,019",5,Mié,12:30:00:PM,Solo daños,Choque,CL 30 CR 10,,,1,-74.7850031,10.947944300000001
27243,05/22/2019 12:00:00 AM,"2,019",5,Mié,12:40:00:PM,Solo daños,Choque,CL 6 DIAG 5,,,1,-74.76958359999999,10.978901800000001
27244,05/23/2019 12:00:00 AM,"2,019",5,Jue,01:30:00:PM,Solo daños,Choque,CL 17 CR 8,,,1,-74.77345809999998,10.948341000000001
27245,05/23/2019 12:00:00 AM,"2,019",5,Jue,02:30:00:PM,Solo daños,Choque,CL 30 CR 4B,,,1,-74.7837128,10.943464800000001
27246,05/23/2019 12:00:00 AM,"2,019",5,Jue,02:40:00:PM,Solo daños,Choque,CL 45 32 31,,,1,-74.7886511,10.974187400000002
27247,05/23/2019 12:00:00 AM,"2,019",5,Jue,02:50:00:PM,Con heridos,Choque,CR 14 CL 64B,2.0,,1,-74.8101728,10.962292999999999
27248,05/23/2019 12:00:00 AM,"2,019",5,Jue,03:40:00:PM,Solo daños,Choque,CL 17 CR 17,,,1,-74.77412890000001,10.9553234
27249,05/23/2019 12:00:00 AM,"2,019",5,Jue,04:00:00:PM,Solo daños,Otro,CL 30 CR 15,,,1,-74.7861925,10.9515289
27250,05/23/2019 12:00:00 AM,"2,019",5,Jue,04:20:00:PM,Solo daños,Choque,CL 70 B CR 39,,,1,-74.80878249999998,10.986768699999999
27251,05/23/2019 12:00:00 AM,"2,019",5,Jue,06:00:00:PM,Solo daños,Choque,CL 75 CR 59,,,1,-74.7997922,11.004817999999998
27252,05/23/2019 12:00:00 AM,"2,019",5,Jue,06:15:00:AM,Solo daños,Choque,CL 60 50 83,,,1,-74.7947035,10.993194599999999
27253,05/23/2019 12:00:00 AM,"2,019",5,Jue,06:30:00:PM,Solo daños,Choque,CR 38 CL 50,,,1,-74.7903067,10.98066
27254,05/23/2019 12:00:00 AM,"2,019",5,Jue,06:30:00:PM,Solo daños,Choque,CR 35C3 CL 83,,,1,-74.824182,10.9925479
27255,05/23/2019 12:00:00 AM,"2,019",5,Jue,06:40:00:PM,Solo daños,Choque,CL 106 CR 52,,,1,-74.8352276,11.016369500000001
27256,05/23/2019 12:00:00 AM,"2,019",5,Jue,06:50:00:AM,Solo daños,Choque,CR 44 72 63,,,1,-74.80711170000001,10.992324499999999
27257,05/23/2019 12:00:00 AM,"2,019",5,Jue,07:00:00:PM,Solo daños,Choque,CL 87 CR 46,,,1,-74.82292919999998,11.002793400000002
27258,05/23/2019 12:00:00 AM,"2,019",5,Jue,07:20:00:AM,Solo daños,Choque,CL 24 14 38,,,1,-74.7784685,10.9527395
27259,05/23/2019 12:00:00 AM,"2,019",5,Jue,07:50:00:AM,Solo daños,Choque,CL 41 CR 13C,,,1,-74.7956122,10.953126699999999
27260,05/23/2019 12:00:00 AM,"2,019",5,Jue,08:30:00:AM,Con heridos,Choque,CR 65 CL 94,2.0,,1,-74.817903,11.0187009
27261,05/23/2019 12:00:00 AM,"2,019",5,Jue,11:05:00:AM,Solo daños,Choque,CR 21 CL 57,,,1,-74.8015786,10.9674983
27262,05/24/2019 12:00:00 AM,"2,019",5,Vie,01:20:00:PM,Solo daños,Choque,CR 54 CL 54 Y 55B,,,1,-74.79507890000002,10.9965142
27263,05/24/2019 12:00:00 AM,"2,019",5,Vie,02:00:00:PM,Solo daños,Choque,CL 17 CR 8,,,1,-74.77345809999998,10.948341000000001
27264,05/24/2019 12:00:00 AM,"2,019",5,Vie,02:00:00:PM,Solo daños,Choque,CR 51B CL 93,,,1,-74.82505970000001,11.009440699999999
27265,05/24/2019 12:00:00 AM,"2,019",5,Vie,02:30:00:PM,Solo daños,Choque,CL 30 CR 24,,,1,-74.783424,10.963379
27266,05/24/2019 12:00:00 AM,"2,019",5,Vie,03:20:00:PM,Solo daños,Choque,CL 38B CR 8F,,,1,-74.79470169999998,10.949186300000001
27267,05/24/2019 12:00:00 AM,"2,019",5,Vie,04:00:00:PM,Con heridos,Choque,CL 72 CR 25B,2.0,,1,-74.8118027,10.974843199999999
27268,05/24/2019 12:00:00 AM,"2,019",5,Vie,04:00:00:PM,Solo daños,Choque,CL 35 CR 14,,,1,-74.7888007,10.951457000000001
27269,05/24/2019 12:00:00 AM,"2,019",5,Vie,04:20:00:PM,Solo daños,Choque,CL 30 CR 4,,,1,-74.78263570000001,10.939742599999999
27270,05/24/2019 12:00:00 AM,"2,019",5,Vie,05:50:00:PM,Solo daños,Choque,CL 30 CR 22,,,1,-74.7843573,10.961061599999999
27271,05/24/2019 12:00:00 AM,"2,019",5,Vie,06:10:00:PM,Con heridos,Caida Ocupante,CL 72 CR 44,1.0,,1,-74.8065998,10.9925809
27272,05/24/2019 12:00:00 AM,"2,019",5,Vie,06:10:00:PM,Solo daños,Choque,CR 50 CL 85,,,1,-74.81988620000001,11.0049151
27273,05/24/2019 12:00:00 AM,"2,019",5,Vie,07:20:00:AM,Solo daños,Choque,CL 19 CR 4,,,1,-74.7784254,10.940892800000002
27274,05/24/2019 12:00:00 AM,"2,019",5,Vie,07:20:00:PM,Solo daños,Choque,AV CIRCUNVALAR CR 9G,,,1,-74.83610859999999,10.9567185
27275,05/24/2019 12:00:00 AM,"2,019",5,Vie,07:50:00:AM,Con heridos,Choque,CL 75 CR 26B,2.0,,1,-74.8171596,10.9775627
27276,05/24/2019 12:00:00 AM,"2,019",5,Vie,08:30:00:PM,Con heridos,Choque,CL 84 CR 42C,1.0,,1,-74.82404799999998,10.994344199999999
27277,05/24/2019 12:00:00 AM,"2,019",5,Vie,10:30:00:AM,Con heridos,Choque,CL 80B CR 38,1.0,,1,-74.82118009999998,10.986398399999999
27278,05/24/2019 12:00:00 AM,"2,019",5,Vie,11:10:00:AM,Con heridos,Choque,CR 22 CL 31,1.0,,1,-74.7851116,10.9613573
27279,05/24/2019 12:00:00 AM,"2,019",5,Vie,11:30:00:AM,Con heridos,Atropello,AV CIRCUNVALAR CR 9G,2.0,,1,-74.83610859999999,10.9567185
27280,05/24/2019 12:00:00 AM,"2,019",5,Vie,11:40:00:AM,Solo daños,Choque,CL 74 CR 68,,,1,-74.79426409999998,11.0076454
27281,05/24/2019 12:00:00 AM,"2,019",5,Vie,12:00:00:PM,Solo daños,Choque,CL 73B CR 41B,,,1,-74.80941690000002,10.990845199999999
27282,05/24/2019 12:00:00 AM,"2,019",5,Vie,12:53:00:PM,Con heridos,Choque,CL 17 CR 15,1.0,,1,-74.7739496,10.953961300000001
27283,05/25/2019 12:00:00 AM,"2,019",5,Sáb,01:50:00:PM,Solo daños,Choque,CL 68 CR 39B,,,1,-74.80342409999999,10.9852148
27284,05/25/2019 12:00:00 AM,"2,019",5,Sáb,02:50:00:PM,Solo daños,Choque,AV CIRCUNVALAR CR 43,,,1,-74.8425452,11.0064482
27285,05/25/2019 12:00:00 AM,"2,019",5,Sáb,03:00:00:PM,Con heridos,Choque,CL 65 CR 35,1.0,,1,-74.80512979999999,10.9781926
27286,05/25/2019 12:00:00 AM,"2,019",5,Sáb,03:45:00:PM,Solo daños,Choque,AV CIRCUNVALAR CR 13,,,1,-74.83805140000001,10.9683261
27287,05/25/2019 12:00:00 AM,"2,019",5,Sáb,04:30:00:PM,Solo daños,Choque,CL 30 CR 8,,,1,-74.7848518,10.9468864
27288,05/25/2019 12:00:00 AM,"2,019",5,Sáb,05:30:00:PM,Solo daños,Choque,CL 90 CR 51C,,,1,-74.82174189999998,11.0086793
27289,05/25/2019 12:00:00 AM,"2,019",5,Sáb,06:10:00:AM,Solo daños,Choque,AV CIRCUNVALAR CR 26,,,1,-74.8371453,10.971626800000001
27290,05/25/2019 12:00:00 AM,"2,019",5,Sáb,06:20:00:PM,Solo daños,Choque,CL 72 CR 38,,,1,-74.8106308,10.985631
27291,05/25/2019 12:00:00 AM,"2,019",5,Sáb,06:40:00:PM,Con heridos,Choque,CL 30 CR 45B,1.0,,1,-74.7827787,10.939755300000002
27292,05/25/2019 12:00:00 AM,"2,019",5,Sáb,07:05:00:AM,Con heridos,Choque,CR 15 CL 31,1.0,,1,-74.7853429,10.9607493
27293,05/25/2019 12:00:00 AM,"2,019",5,Sáb,07:20:00:PM,Solo daños,Choque,CL 72 CR 35B,,,1,-74.812376,10.9840276
27294,05/25/2019 12:00:00 AM,"2,019",5,Sáb,07:30:00:PM,Solo daños,Choque,CR 43B CL 76,,,1,-74.81128670000001,10.994731
27295,05/25/2019 12:00:00 AM,"2,019",5,Sáb,11:10:00:AM,Solo daños,Choque,CL 17 CR 8,,,1,-74.77345809999998,10.948341000000001
27296,05/25/2019 12:00:00 AM,"2,019",5,Sáb,12:10:00:PM,Solo daños,Choque,CL 30 CR 21,,,1,-74.78513260000003,10.959252699999999
27297,05/26/2019 12:00:00 AM,"2,019",5,Dom,01:40:00:PM,Solo daños,Choque,CALLE 45 CRA 7C,,,1,-74.79949370000001,10.942804800000001
27298,05/26/2019 12:00:00 AM,"2,019",5,Dom,01:45:00:AM,Con muertos,Choque,CL 68 28 30,,1.0,1,-74.8061204,10.9774497
27299,05/26/2019 12:00:00 AM,"2,019",5,Dom,02:00:00:PM,Solo daños,Choque,CL 84 CR 44,,,1,-74.81953,11.0000323
27300,05/26/2019 12:00:00 AM,"2,019",5,Dom,03:10:00:AM,Solo daños,Choque,CL 45 CR 36,,,1,-74.7877793,10.977944599999999
27301,05/26/2019 12:00:00 AM,"2,019",5,Dom,03:15:00:PM,Solo daños,Choque,CALLE 51 CRA 4,,,1,-74.8074984,10.9411685
27302,05/26/2019 12:00:00 AM,"2,019",5,Dom,04:00:00:PM,Solo daños,Choque,CL 85 CR 42H,,,1,-74.82265859999998,10.998333500000001
27303,05/26/2019 12:00:00 AM,"2,019",5,Dom,04:10:00:PM,Con heridos,Choque,CL 76 CR 46 16,1.0,,1,-74.80985770000001,10.996832800000002
27304,05/26/2019 12:00:00 AM,"2,019",5,Dom,05:00:00:AM,Solo daños,Choque,CR 14 AV CORDIALIDAD,,,1,-74.80060909999999,10.9556643
27305,05/26/2019 12:00:00 AM,"2,019",5,Dom,05:00:00:PM,Con heridos,Atropello,CALLE 51 CRA 3F,1.0,,1,-74.80795970000001,10.9401782
27306,05/26/2019 12:00:00 AM,"2,019",5,Dom,07:20:00:PM,Solo daños,Choque,CL 51B FRENTE AL 86 46,,,1,-74.81044990000001,10.9358305
27307,05/26/2019 12:00:00 AM,"2,019",5,Dom,08:00:00:AM,Solo daños,Choque,CR 82 CL 109,,,1,-74.82591339999998,11.0391851
27308,05/26/2019 12:00:00 AM,"2,019",5,Dom,08:05:00:PM,Solo daños,Choque,VIA 40 CL 70C,,,1,-74.79040839999998,11.0073065
27309,05/26/2019 12:00:00 AM,"2,019",5,Dom,11:00:00:PM,Con heridos,Choque,CR 39 CL 69D,1.0,,1,-74.8059193,10.9854065
27310,05/26/2019 12:00:00 AM,"2,019",5,Dom,11:25:00:PM,Con heridos,Choque,CL 19 CR 7,1.0,,1,-74.866632,11.0378793
27311,05/26/2019 12:00:00 AM,"2,019",5,Dom,11:30:00:AM,Solo daños,Choque,CR 38 CL 31 Y 30,,,1,-74.78142829999999,10.9693679
27312,05/27/2019 12:00:00 AM,"2,019",5,Lun,01:10:00:PM,Solo daños,Choque,CL 110 CR 53,,,1,-74.83399899999998,10.950006
27313,05/27/2019 12:00:00 AM,"2,019",5,Lun,01:20:00:PM,Con heridos,Choque,CL 30 CR 21,1.0,,1,-74.78513260000003,10.959252699999999
27314,05/27/2019 12:00:00 AM,"2,019",5,Lun,03:30:00:PM,Solo daños,Choque,CL 110 CR 96 126,,,1,-74.80698129999998,11.004107199999998
27315,05/27/2019 12:00:00 AM,"2,019",5,Lun,06:00:00:AM,Con heridos,Choque,AV CIRCUNVALAR CL 80,1.0,,1,-74.8236885,10.9261976
27316,05/27/2019 12:00:00 AM,"2,019",5,Lun,06:20:00:AM,Con heridos,Choque,CL 60 CR 20B,1.0,,1,-74.803393,10.9670433
27317,05/27/2019 12:00:00 AM,"2,019",5,Lun,06:20:00:PM,Solo daños,Choque,CALLE 45 CRA 7H,,,1,-74.7996017,10.945534
27318,05/27/2019 12:00:00 AM,"2,019",5,Lun,08:15:00:AM,Con heridos,Choque,CR 43 CL 69,1.0,,1,-74.8029265,10.9893183
27319,05/27/2019 12:00:00 AM,"2,019",5,Lun,08:30:00:AM,Con heridos,Choque,CL 21 CR 14,1.0,,1,-74.7760642,10.9528257
27320,05/27/2019 12:00:00 AM,"2,019",5,Lun,08:35:00:PM,Con heridos,Choque,VIA 40 CON 85,2.0,,1,-74.8064953,11.0307673
27321,05/27/2019 12:00:00 AM,"2,019",5,Lun,09:00:00:AM,Solo daños,Choque,VIA 40 CR 67,,,1,-74.789287,11.005915
27322,05/27/2019 12:00:00 AM,"2,019",5,Lun,09:40:00:AM,Con heridos,Atropello,CL 52C CR 10,2.0,,1,-74.80556440000001,10.9531395
27323,05/27/2019 12:00:00 AM,"2,019",5,Lun,09:45:00:PM,Con heridos,Choque,CR 38 VIA JUAN MINA,2.0,,1,-74.8228613,10.9850808
27324,05/27/2019 12:00:00 AM,"2,019",5,Lun,10:50:00:AM,Solo daños,Choque,CL76 CR 25,,,1,-74.80824399999999,11.000910000000001
27325,05/27/2019 12:00:00 AM,"2,019",5,Lun,12:00:00:PM,Con heridos,Choque,AVENIDA 110 CRA 3 SUR,1.0,,1,,
27326,05/27/2019 12:00:00 AM,"2,019",5,Lun,12:00:00:PM,Solo daños,Choque,AV 40 CR 67,,,1,-74.7851566,11.0004984
27327,05/28/2019 12:00:00 AM,"2,019",5,Mar,01:15:00:PM,Solo daños,Choque,CR 38 CL 47,,,1,-74.78818299999999,10.980105300000002
27328,05/28/2019 12:00:00 AM,"2,019",5,Mar,02:10:00:PM,Solo daños,Choque,CR 42 79 119,,,1,-74.8191149,10.9894302
27329,05/28/2019 12:00:00 AM,"2,019",5,Mar,02:15:00:PM,Solo daños,Choque,AV CIRCUNVALAR GLORIETA VENTANA DEL MUNDO,,,1,-74.831406,11.0331196
27330,05/28/2019 12:00:00 AM,"2,019",5,Mar,03:00:00:PM,Solo daños,Choque,CL 85 CR 42G,,,1,-74.82328759999999,10.9977558
27331,05/28/2019 12:00:00 AM,"2,019",5,Mar,04:20:00:PM,Solo daños,Choque,CR 42H CL 85,,,1,-74.82265859999998,10.998333500000001
27332,05/28/2019 12:00:00 AM,"2,019",5,Mar,06:10:00:AM,Solo daños,Choque,av circunvalar cl 46,,,1,-74.802626,10.9233534
27333,05/28/2019 12:00:00 AM,"2,019",5,Mar,06:10:00:PM,Solo daños,Choque,CL 110 CR 4 SUR,,,1,-74.8335108,10.9331093
27334,05/28/2019 12:00:00 AM,"2,019",5,Mar,06:20:00:AM,Con heridos,Choque,CR 27 CL 61,1.0,,1,-74.80326029999998,10.9755198
27335,05/28/2019 12:00:00 AM,"2,019",5,Mar,06:30:00:AM,Solo daños,Choque,CL 30 CR 1,,,1,-74.7823761,10.9377189
27336,05/28/2019 12:00:00 AM,"2,019",5,Mar,06:30:00:PM,Solo daños,Choque,CL 72 CR 38,,,1,-74.8106308,10.985631
27337,05/28/2019 12:00:00 AM,"2,019",5,Mar,07:50:00:PM,Con heridos,Choque,CR 47 CL 75,2.0,,1,-74.80848329999998,10.996853699999999
27338,05/28/2019 12:00:00 AM,"2,019",5,Mar,08:45:00:AM,Solo daños,Choque,CR 43 CL 40,,,1,-74.7819356,10.9819582
27339,05/28/2019 12:00:00 AM,"2,019",5,Mar,08:50:00:AM,Solo daños,Choque,CR 46 CL 59,,,1,-74.79493120000001,10.9902237
27340,05/28/2019 12:00:00 AM,"2,019",5,Mar,09:19:00:AM,Solo daños,Choque,CR 59B CL 77,,,1,-74.80164839999998,11.006988400000001
27341,05/28/2019 12:00:00 AM,"2,019",5,Mar,12:00:00:PM,Solo daños,Choque,CR 44 CL 39,,,1,-74.7809846,10.9835445
27342,05/28/2019 12:00:00 AM,"2,019",5,Mar,12:15:00:PM,Solo daños,Choque,CALLE 45 CRA 24,,,1,-74.7911115,10.966510099999999
27343,05/28/2019 12:00:00 AM,"2,019",5,Mar,12:20:00:PM,Con heridos,Choque,CL 61 CR 37,3.0,,1,-74.79947229999998,10.9828046
27344,05/28/2019 12:00:00 AM,"2,019",5,Mar,12:20:00:PM,Solo daños,Choque,PUENTE LAUREANO GOMEZ,,,1,-74.75664069999998,10.9507382
27345,05/29/2019 12:00:00 AM,"2,019",5,Mié,03:05:00:PM,Solo daños,Choque,VIA 40 73 290,,,1,-74.79219560000001,11.012497300000001
27346,05/29/2019 12:00:00 AM,"2,019",5,Mié,03:40:00:AM,Con heridos,Choque,CL 45 CR 33,1.0,,1,-74.78848409999998,10.9751144
27347,05/29/2019 12:00:00 AM,"2,019",5,Mié,04:50:00:PM,Solo daños,Choque,CR 46 CL 94,,,1,-74.8276686,11.0050469
27348,05/29/2019 12:00:00 AM,"2,019",5,Mié,06:20:00:PM,Con heridos,Choque,CL 45 CR 8A,1.0,,1,-74.7998703,10.946748
27349,05/29/2019 12:00:00 AM,"2,019",5,Mié,07:10:00:AM,Solo daños,Choque,CALLE 85 CRA 47,,,1,-74.82076670000001,11.003046800000002
27350,05/29/2019 12:00:00 AM,"2,019",5,Mié,07:40:00:PM,Solo daños,Choque,CL 76 CR 52,,,1,-74.8065252,11.002180699999998
27351,05/29/2019 12:00:00 AM,"2,019",5,Mié,08:20:00:PM,Con heridos,Atropello,CR 32 73 32,2.0,,1,-74.81310500000001,10.9804089
27352,05/29/2019 12:00:00 AM,"2,019",5,Mié,09:00:00:AM,Solo daños,Choque,VIA 40 67B 139,,,1,-74.79272209999998,11.0125853
27353,05/29/2019 12:00:00 AM,"2,019",5,Mié,09:50:00:AM,Solo daños,Choque,CR 44 CL 44,,,1,-74.7847463,10.984367500000001
27354,05/29/2019 12:00:00 AM,"2,019",5,Mié,10:00:00:PM,Solo daños,Choque,CL 31 FRENTE AL 24 43,,,1,-74.80698129999998,11.004107199999998
27355,05/29/2019 12:00:00 AM,"2,019",5,Mié,10:30:00:AM,Solo daños,Choque,CR 47 87 26,,,1,-74.82293729999998,11.0033566
27356,05/29/2019 12:00:00 AM,"2,019",5,Mié,10:40:00:PM,Con heridos,Choque,CL 47 CR 31,1.0,,1,-74.7900995,10.9736133
27357,05/29/2019 12:00:00 AM,"2,019",5,Mié,11:15:00:AM,Solo daños,Choque,CRA 52B CALLE 94,,,1,-74.8242023,11.011220699999999
27358,05/29/2019 12:00:00 AM,"2,019",5,Mié,11:20:00:AM,Solo daños,Choque,CL 45 CR 27,,,1,-74.79013459999999,10.969624900000001
27359,05/29/2019 12:00:00 AM,"2,019",5,Mié,11:40:00:AM,Solo daños,Choque,CL 71 CR 31,,,1,-74.8105552,10.9803183
27360,05/29/2019 12:00:00 AM,"2,019",5,Mié,12:40:00:PM,Solo daños,Choque,CL 74 CR 39,,,1,-74.81184189999998,10.988721400000001
27361,05/29/2019 12:00:00 AM,"2,019",5,Mié,08:32:00:PM,Solo daños,Choque,CR 21 CL 39,,,1,-74.79009359999998,10.960465600000001
27362,05/30/2019 12:00:00 AM,"2,019",5,Jue,01:00:00:PM,Solo daños,Choque,CL 70 CR 67,,,1,-74.792276,11.0044185
27363,05/30/2019 12:00:00 AM,"2,019",5,Jue,01:05:00:PM,Solo daños,Choque,CL 17 CR 30,,,1,-74.77488029999998,10.9674284
27364,05/30/2019 12:00:00 AM,"2,019",5,Jue,01:40:00:PM,Solo daños,Choque,CR 43 CL 38,,,1,-74.78082619999998,10.9817507
27365,05/30/2019 12:00:00 AM,"2,019",5,Jue,04:00:00:PM,Solo daños,Choque,AV CIRCUNVALAR CL 51B,,,1,-74.81463219999998,10.9226828
27366,05/30/2019 12:00:00 AM,"2,019",5,Jue,05:00:00:PM,Solo daños,Choque,CL 98 CR 52 Y 51B,,,1,-74.8274876,11.0133099
27367,05/30/2019 12:00:00 AM,"2,019",5,Jue,06:10:00:PM,Solo daños,Choque,CL 11 CR 8,,,1,-74.77084570000001,10.9485278
27368,05/30/2019 12:00:00 AM,"2,019",5,Jue,06:20:00:PM,Solo daños,Choque,CR  59 CL 78,,,1,-74.80428789999998,11.008147
27369,05/30/2019 12:00:00 AM,"2,019",5,Jue,06:45:00:PM,Solo daños,Choque,CL 76 CR 41D,,,1,-74.8134427,10.9916125
27370,05/30/2019 12:00:00 AM,"2,019",5,Jue,07:05:00:AM,Solo daños,Choque,VIA 40 85 174,,,1,-74.8064953,11.0307673
27371,05/30/2019 12:00:00 AM,"2,019",5,Jue,07:30:00:PM,Solo daños,Choque,CR 38 CL 84C,,,1,-74.8300478,10.9865342
27372,05/30/2019 12:00:00 AM,"2,019",5,Jue,07:45:00:AM,Con heridos,Choque,CALLE 31 CRA 19,1.0,,1,-74.7873905,10.955505800000001
27373,05/30/2019 12:00:00 AM,"2,019",5,Jue,07:50:00:AM,Solo daños,Choque,CR 38 CL 80B,,,1,-74.8211007,10.986286300000002
27374,05/30/2019 12:00:00 AM,"2,019",5,Jue,08:00:00:AM,Solo daños,Choque,AV CIRCUNVALAR CR 9G,,,1,-74.83610859999999,10.9567185
27375,05/30/2019 12:00:00 AM,"2,019",5,Jue,08:38:00:AM,Solo daños,Choque,CR 38 123 613,,,1,-74.8456303,10.9801351
27376,05/30/2019 12:00:00 AM,"2,019",5,Jue,10:00:00:PM,Solo daños,Choque,CR 49C 79 116,,,1,-74.81176440000002,11.000623599999999
27377,05/30/2019 12:00:00 AM,"2,019",5,Jue,10:10:00:AM,Solo daños,Choque,CL 86 CR 65,,,1,-74.8128772,11.016702699999998
